,subject.id,subject.mass,cage,Date.Time,vo2,vco2,ee,rer,feed,feed.acc,drink,drink.acc,xytot,xyamb,wheel,wheel.acc,pedmeter,allmeter,body.temp,hour,day,exp.hour,exp.day,Diet..LF.or.HF.,cal.g,FEED.KCAL.,FEED.ACC.Kcal.,room.temperature.C
2457,1_D9,45.23,108,5/14/15 2:57,154.6866,112.30609,0.733830426,0.726023392,0,16.34,NA,NA,385,191,NA,NA,NA,NA,NA,5/14/15 2:00,5/14/15,65,2,HF,5.21,0,85.3919,22
2458,1_D9,45.23,108,5/14/15 3:15,129.99102,94.62116,0.616945613,0.727905358,0,16.34,NA,NA,44,5,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,0,85.3919,22
2459,1_D9,45.23,108,5/14/15 3:33,145.91198,109.54706,0.696198162,0.750774954,0.08,16.42,NA,NA,137,25,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,0.4168,85.8087,22
2460,1_D9,45.23,108,5/14/15 3:51,184.35748,140.213,0.881628407,0.760549558,0.03,16.45,NA,NA,1335,614,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,0.1563,85.965,22
2461,1_D9,45.23,108,5/14/15 4:09,194.39854,153.42016,0.935807343,0.789204281,0.17,16.62,NA,NA,1807,948,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0.8857,86.8507,22
2462,1_D9,45.23,108,5/14/15 4:27,158.7573,117.41708,0.75552581,0.73960114,0.01,16.63,NA,NA,1233,416,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0.0521,86.9028,22
2463,1_D9,45.23,108,5/14/15 4:45,128.63412,90.68615,0.607245949,0.704992968,0,16.63,NA,NA,481,108,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0,86.9028,22
2464,1_D9,45.23,108,5/14/15 5:03,151.79188,109.4566,0.719270799,0.721096544,0.07,16.7,NA,NA,114,20,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,0.3647,87.2675,22
2465,1_D9,45.23,108,5/14/15 5:21,187.7045,145.23353,0.900371719,0.77373494,0.04,16.74,NA,NA,786,414,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,0.2084,87.4759,22
2466,1_D9,45.23,108,5/14/15 5:39,171.28601,137.18259,0.82676211,0.800897808,0.3,17.04,NA,NA,1100,433,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,1.563,89.0389,22
2467,1_D9,45.23,108,5/14/15 5:57,134.55925,99.00847,0.639801372,0.735798319,0,17.04,NA,NA,566,63,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,0,89.0389,22
2468,1_D9,45.23,108,5/14/15 6:15,121.84962,89.14833,0.578807405,0.731625835,0,17.04,NA,NA,210,67,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0,89.0389,22
2469,1_D9,45.23,108,5/14/15 6:33,124.15635,91.45506,0.590449472,0.736612022,0.01,17.05,NA,NA,30,0,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0.0521,89.091,22
2470,1_D9,45.23,108,5/14/15 6:51,131.6193,100.04876,0.62936559,0.760137457,0.08,17.13,NA,NA,94,22,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0.4168,89.5078,22
2471,1_D9,45.23,108,5/14/15 7:09,140.71053,108.77815,0.674848833,0.773063324,0.09,17.22,NA,NA,72,16,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0.4689,89.9767,22
2472,1_D9,45.23,108,5/14/15 7:27,128.22705,98.1491,0.613895709,0.765432099,0,17.22,NA,NA,39,6,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0,89.9767,22
2473,1_D9,45.23,108,5/14/15 7:45,158.25977,118.90967,0.755215849,0.751357531,0,17.22,NA,NA,797,99,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0,89.9767,22
2474,1_D9,45.23,108,5/14/15 8:03,129.8101,97.06358,0.618933924,0.747735192,0,17.22,NA,NA,14,1,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0,89.9767,22
2475,1_D9,45.23,108,5/14/15 8:21,131.12177,95.34484,0.622202289,0.727147292,0.01,17.23,NA,NA,42,11,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0.0521,90.0288,22
2476,1_D9,45.23,108,5/14/15 8:39,127.14153,92.7215,0.603614749,0.729277837,0,17.23,NA,NA,100,8,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0,90.0288,22
2477,1_D9,45.23,108,5/14/15 8:57,158.89299,119.09059,0.757911466,0.74950185,0.02,17.25,NA,NA,768,72,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0.1042,90.133,22
2478,1_D9,45.23,108,5/14/15 9:15,133.47373,100.99859,0.63772441,0.756692647,0,17.25,NA,NA,147,13,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,0,90.133,22
2479,1_D9,45.23,108,5/14/15 9:33,129.26734,95.84237,0.615444248,0.741427572,0,17.25,NA,NA,45,5,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,0,90.133,22
2480,1_D9,45.23,108,5/14/15 9:51,140.16777,101.40566,0.664555842,0.72345918,0.06,17.31,NA,NA,137,26,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,0.3126,90.4456,22
2481,1_D9,45.23,108,5/14/15 10:09,128.4532,101.36043,0.618338697,0.789084507,0,17.31,NA,NA,71,2,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0,90.4456,22
2482,1_D9,45.23,108,5/14/15 10:27,147.4498,108.37108,0.700958076,0.734969325,0.06,17.37,NA,NA,89,21,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0.3126,90.7582,22
2483,1_D9,45.23,108,5/14/15 10:45,133.47373,103.62193,0.640625825,0.776347001,0,17.37,NA,NA,61,11,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0,90.7582,22
2484,1_D9,45.23,108,5/14/15 11:03,127.32245,96.70174,0.6087299,0.759502664,0,17.37,NA,NA,70,31,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0,90.7582,22
2485,1_D9,45.23,EVENT,5/14/15 11:21,170.74325,130.53378,0.817269509,0.764503311,0,17.37,NA,NA,231,97,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0,90.7582,22
2486,1_D9,45.23,108,5/14/15 11:39,171.51216,129.85533,0.819549418,0.757120253,0.46,17.83,NA,NA,776,282,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,2.3966,93.1548,22
2487,1_D9,45.23,108,5/14/15 11:57,137.63489,98.05864,0.650871957,0.712454814,-0.08,17.75,NA,NA,76,20,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,-0.4168,92.738,22
2488,1_D9,45.23,108,5/14/15 12:15,134.10695,103.75762,0.643271418,0.773693086,0.04,17.79,NA,NA,149,16,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0.2084,92.9464,22
2489,1_D9,45.23,108,5/14/15 12:33,142.56496,109.54706,0.683007556,0.768401015,0.03,17.82,NA,NA,127,4,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0.1563,93.1027,22
2490,1_D9,45.23,108,5/14/15 12:51,160.74742,126.73446,0.773673895,0.788407428,0.1,17.92,NA,NA,413,72,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0.521,93.6237,22
2491,1_D9,45.23,108,5/14/15 13:09,133.47373,105.97389,0.643227092,0.793968146,-0.02,17.9,NA,NA,135,17,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,-0.1042,93.5195,22
2492,1_D9,45.23,108,5/14/15 13:27,127.23199,95.48053,0.607022739,0.750444365,-0.01,17.89,NA,NA,13,0,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,-0.0521,93.4674,22
2493,1_D9,45.23,108,5/14/15 13:45,131.98114,101.81273,0.632742552,0.77141878,0.08,17.97,NA,NA,32,8,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,0.4168,93.8842,22
2494,1_D9,45.23,108,5/14/15 14:03,126.77969,100.22968,0.610492784,0.79058152,-0.01,17.96,NA,NA,32,5,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,-0.0521,93.8321,22
2495,1_D9,45.23,108,5/14/15 14:21,167.44146,134.83063,0.809009471,0.805240411,0.14,18.1,NA,NA,642,74,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0.7294,94.5615,22
2496,1_D9,45.23,108,5/14/15 14:39,134.3331,102.44595,0.642711968,0.762626263,-0.01,18.09,NA,NA,50,5,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,-0.0521,94.5094,22
2497,1_D9,45.23,108,5/14/15 14:57,142.70065,109.18522,0.683142115,0.765134707,0.11,18.2,NA,NA,68,19,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0.5731,95.0825,22
2498,1_D9,45.23,108,5/14/15 15:15,134.24264,107.01418,0.647407927,0.797169811,0,18.2,NA,NA,24,3,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,0,95.0825,22
2499,1_D9,45.23,108,5/14/15 15:33,135.05678,107.10464,0.650716502,0.793034159,0.05,18.25,NA,NA,58,20,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,0.2605,95.343,22
2500,1_D9,45.23,108,5/14/15 15:51,140.57484,112.03471,0.677915834,0.796975547,0.14,18.39,NA,NA,208,52,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,0.7294,96.0724,22
2501,1_D9,45.23,108,5/14/15 16:09,188.56387,152.47033,0.911762397,0.808587191,0.65,19.04,NA,NA,1585,696,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,3.3865,99.4589,22
2502,1_D9,45.23,108,5/14/15 16:27,166.35594,129.67441,0.799028657,0.779499728,-0.01,19.03,NA,NA,741,82,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,-0.0521,99.4068,22
2503,1_D9,45.23,108,5/14/15 16:45,136.27799,106.24527,0.654578827,0.77962164,0,19.03,NA,NA,153,18,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,0,99.4068,22
2504,1_D9,45.23,108,5/14/15 17:03,154.46045,119.63335,0.741043119,0.774524158,0.01,19.04,NA,NA,265,33,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0.0521,99.4589,22
2505,1_D9,45.23,108,5/14/15 17:21,141.93174,108.73292,0.679611597,0.766093053,-0.01,19.03,NA,NA,313,86,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,-0.0521,99.4068,22
2506,1_D9,45.23,108,5/14/15 17:39,137.0469,105.52159,0.656808711,0.769966997,0,19.03,NA,NA,103,21,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0,99.4068,22
2507,1_D9,45.23,108,5/14/15 17:57,154.32476,122.66376,0.743859998,0.794841735,0.13,19.16,NA,NA,204,31,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0.6773,100.0841,22
2508,1_D9,45.23,108,5/14/15 18:15,195.75544,154.73183,0.942605593,0.790434381,0.48,19.64,NA,NA,1338,653,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,2.5008,102.5849,22
2509,1_D9,45.23,108,5/14/15 18:33,183.81472,140.62007,0.879939609,0.765009843,0.52,20.16,NA,NA,1835,919,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,2.7092,105.2941,22
2510,1_D9,45.23,108,5/14/15 18:51,172.64291,131.93591,0.826306825,0.764212733,0.13,20.29,NA,NA,1727,780,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,0.6773,105.9714,22
2511,1_D9,45.23,108,5/14/15 19:09,169.70296,131.21223,0.813920092,0.773187633,0.17,20.46,NA,NA,1253,440,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,0.8857,106.8571,22
2512,1_D9,45.23,108,5/14/15 19:27,163.64214,123.34221,0.781330158,0.753731343,0,20.46,NA,NA,470,177,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,0,106.8571,22
2513,1_D9,45.23,108,5/14/15 19:45,177.3016,146.13813,0.860374377,0.824234694,0.36,20.82,NA,NA,1339,630,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,1.8756,108.7327,22
2514,1_D9,45.23,108,5/14/15 20:03,162.51139,127.23199,0.781175969,0.782911216,0.11,20.93,NA,NA,979,185,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,0.5731,109.3058,22
2515,1_D9,45.23,108,5/14/15 20:21,134.10695,98.87278,0.637868785,0.737268128,0,20.93,NA,NA,87,16,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,0,109.3058,22
2516,1_D9,45.23,108,5/14/15 20:39,142.97203,106.83326,0.681610356,0.747231889,-0.01,20.92,NA,NA,556,96,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,-0.0521,109.2537,22
2517,1_D9,45.23,108,5/14/15 20:57,144.10278,107.05941,0.686316763,0.742937853,0.13,21.05,NA,NA,241,70,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,0.6773,109.931,22
2518,1_D9,45.23,108,5/14/15 21:15,146.40951,111.40149,0.700209927,0.760889713,0,21.05,NA,NA,212,19,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0,109.931,22
2519,1_D9,45.23,108,5/14/15 21:33,140.213,110.13505,0.674388798,0.785483871,0.09,21.14,NA,NA,88,23,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0.4689,110.3999,22
2520,1_D9,45.23,108,5/14/15 21:51,162.828,132.43344,0.788176533,0.813333333,0,21.14,NA,NA,505,119,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0,110.3999,22
2521,1_D9,45.23,108,5/14/15 22:09,200.64028,158.35023,0.965858698,0.789224527,0.6,21.74,NA,NA,1731,832,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,3.126,113.5259,22
2522,1_D9,45.23,108,5/14/15 22:27,165.9941,126.14647,0.793700744,0.759945504,0,21.74,NA,NA,844,100,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,0,113.5259,22
2523,1_D9,45.23,108,5/14/15 22:45,137.36351,99.14416,0.651003034,0.7217649,0,21.74,NA,NA,331,32,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,0,113.5259,22
2524,1_D9,45.23,108,5/14/15 23:03,143.33387,106.15481,0.682286002,0.74061218,0,21.74,NA,NA,89,17,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,0,113.5259,22
2525,1_D9,45.23,108,5/14/15 23:21,194.76038,148.94239,0.932280941,0.764746865,0.19,21.93,NA,NA,1047,433,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,0.9899,114.5158,22
2526,1_D9,45.23,108,5/14/15 23:39,205.11805,163.41599,0.98910832,0.796692393,0.35,22.28,NA,NA,1421,619,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,1.8235,116.3393,22
2527,1_D9,45.23,108,5/14/15 23:57,166.8987,123.97543,0.794864602,0.742818428,0,22.28,NA,NA,814,138,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,0,116.3393,22
2528,1_D9,45.23,108,5/15/15 0:15,140.07731,101.40566,0.664199339,0.72392638,0,22.28,NA,NA,37,5,NA,NA,NA,NA,NA,5/15/15 0:00,5/15/15,87,3,HF,5.21,0,116.3393,22
2529,1_D9,45.23,108,5/15/15 0:33,137.13736,102.2198,0.653513435,0.745382586,0,22.28,NA,NA,659,16,NA,NA,NA,NA,NA,5/15/15 0:00,5/15/15,87,3,HF,5.21,0,116.3393,22
2530,1_D9,45.23,108,5/15/15 0:51,163.50645,125.01572,0.782646306,0.764591978,0,22.28,NA,NA,775,98,NA,NA,NA,NA,NA,5/15/15 0:00,5/15/15,87,3,HF,5.21,0,116.3393,22
2531,1_D9,45.23,108,5/15/15 1:09,173.45705,135.14724,0.833067081,0.779139505,0.25,22.53,NA,NA,1445,626,NA,NA,NA,NA,NA,5/15/15 1:00,5/15/15,88,3,HF,5.21,1.3025,117.6418,22
2532,1_D9,45.23,108,5/15/15 1:27,141.1176,103.5767,0.670700292,0.733974359,0,22.53,NA,NA,211,24,NA,NA,NA,NA,NA,5/15/15 1:00,5/15/15,88,3,HF,5.21,0,117.6418,22
2533,1_D9,45.23,108,5/15/15 1:45,135.59954,98.73709,0.643601009,0.728152101,0,22.53,NA,NA,65,15,NA,NA,NA,NA,NA,5/15/15 1:00,5/15/15,88,3,HF,5.21,0,117.6418,22
2534,1_D9,45.23,108,5/15/15 2:03,139.12748,105.92866,0.665458497,0.761378414,0.12,22.65,NA,NA,317,20,NA,NA,NA,NA,NA,5/15/15 2:00,5/15/15,89,3,HF,5.21,0.6252,118.267,22
2535,1_D9,45.23,108,5/15/15 2:21,160.34035,128.13659,0.773620388,0.799153738,0.07,22.72,NA,NA,538,85,NA,NA,NA,NA,NA,5/15/15 2:00,5/15/15,89,3,HF,5.21,0.3647,118.6317,22
2536,1_D9,45.23,108,5/15/15 2:39,148.67101,111.13011,0.708822352,0.747490113,-0.01,22.71,NA,NA,494,52,NA,NA,NA,NA,NA,5/15/15 2:00,5/15/15,89,3,HF,5.21,-0.0521,118.5796,22
2537,1_D9,45.23,108,5/15/15 2:57,135.64477,103.03394,0.648531576,0.759586529,0.06,22.77,NA,NA,206,32,NA,NA,NA,NA,NA,5/15/15 2:00,5/15/15,89,3,HF,5.21,0.3126,118.8922,22
2538,1_D9,45.23,108,5/15/15 3:15,145.45968,108.41631,0.693165038,0.745335821,0,22.77,NA,NA,130,18,NA,NA,NA,NA,NA,5/15/15 3:00,5/15/15,90,3,HF,5.21,0,118.8922,22
2539,1_D9,45.23,108,5/15/15 3:33,156.40534,123.20652,0.752659856,0.787738577,0.01,22.78,NA,NA,401,35,NA,NA,NA,NA,NA,5/15/15 3:00,5/15/15,90,3,HF,5.21,0.0521,118.9443,22
2540,1_D9,45.23,108,5/15/15 3:51,191.41336,145.86675,0.915688677,0.76205104,0.14,22.92,NA,NA,1540,740,NA,NA,NA,NA,NA,5/15/15 3:00,5/15/15,90,3,HF,5.21,0.7294,119.6737,22
2541,1_D9,45.23,108,5/15/15 4:09,171.51216,130.12671,0.819849564,0.758702532,0.12,23.04,NA,NA,1346,536,NA,NA,NA,NA,NA,5/15/15 4:00,5/15/15,91,3,HF,5.21,0.6252,120.2989,22
2542,1_D9,45.23,108,5/15/15 4:27,146.86181,106.24527,0.696289662,0.723437019,0,23.04,NA,NA,453,59,NA,NA,NA,NA,NA,5/15/15 4:00,5/15/15,91,3,HF,5.21,0,120.2989,22
2543,1_D9,45.23,108,5/15/15 4:45,184.0861,138.53949,0.878707996,0.752579853,0.05,23.09,NA,NA,619,325,NA,NA,NA,NA,NA,5/15/15 4:00,5/15/15,91,3,HF,5.21,0.2605,120.5594,22
2544,1_D9,45.23,108,5/15/15 5:03,202.58517,161.38064,0.976875143,0.796606385,0.53,23.62,NA,NA,1290,612,NA,NA,NA,NA,NA,5/15/15 5:00,5/15/15,92,3,HF,5.21,2.7613,123.3207,22
2545,1_D9,45.23,108,5/15/15 5:21,158.305,124.51819,0.761597123,0.786571429,0.01,23.63,NA,NA,1045,212,NA,NA,NA,NA,NA,5/15/15 5:00,5/15/15,92,3,HF,5.21,0.0521,123.3728,22
2546,1_D9,45.23,108,5/15/15 5:39,143.56002,104.20992,0.68102621,0.725897921,0,23.63,NA,NA,358,62,NA,NA,NA,NA,NA,5/15/15 5:00,5/15/15,92,3,HF,5.21,0,123.3728,22
2547,1_D9,45.23,108,5/15/15 5:57,186.39283,138.35857,0.887598721,0.742295559,0.06,23.69,NA,NA,779,412,NA,NA,NA,NA,NA,5/15/15 5:00,5/15/15,92,3,HF,5.21,0.3126,123.6854,22
2548,1_D9,45.23,108,5/15/15 6:15,175.9447,137.72535,0.8457223,0.78277635,0.14,23.83,NA,NA,1052,441,NA,NA,NA,NA,NA,5/15/15 6:00,5/15/15,93,3,HF,5.21,0.7294,124.4148,22
2549,1_D9,45.23,108,5/15/15 6:33,129.71964,93.71656,0.614875617,0.722454672,0.01,23.84,NA,NA,101,10,NA,NA,NA,NA,NA,5/15/15 6:00,5/15/15,93,3,HF,5.21,0.0521,124.4669,22
2550,1_D9,45.23,108,5/15/15 6:51,132.20729,100.32014,0.631983005,0.758809442,0.04,23.88,NA,NA,431,10,NA,NA,NA,NA,NA,5/15/15 6:00,5/15/15,93,3,HF,5.21,0.2084,124.6753,22
2551,1_D9,45.23,108,5/15/15 7:09,139.67024,103.98377,0.665446465,0.744494819,0,23.88,NA,NA,65,11,NA,NA,NA,NA,NA,5/15/15 7:00,5/16/15,94,4,HF,5.21,0,124.6753,22
2552,1_D9,45.23,108,5/15/15 7:27,134.19741,101.13428,0.640726506,0.753623188,0.08,23.96,NA,NA,54,10,NA,NA,NA,NA,NA,5/15/15 7:00,5/16/15,94,4,HF,5.21,0.4168,125.0921,22
2553,1_D9,45.23,108,5/15/15 7:45,129.90056,99.41554,0.621891694,0.765320334,0.01,23.97,NA,NA,161,6,NA,NA,NA,NA,NA,5/15/15 7:00,5/16/15,94,4,HF,5.21,0.0521,125.1442,22
2554,1_D9,45.23,108,5/15/15 8:03,157.98839,120.67364,0.756097291,0.763813341,0,23.97,NA,NA,306,31,NA,NA,NA,NA,NA,5/15/15 8:00,5/16/15,95,4,HF,5.21,0,125.1442,22
2555,1_D9,45.23,108,5/15/15 8:21,128.63412,95.20915,0.612248387,0.740154712,0.01,23.98,NA,NA,139,4,NA,NA,NA,NA,NA,5/15/15 8:00,5/16/15,95,4,HF,5.21,0.0521,125.1963,22
2556,1_D9,45.23,108,5/15/15 8:39,141.52467,109.9089,0.679307968,0.776605944,0.06,24.04,NA,NA,78,26,NA,NA,NA,NA,NA,5/15/15 8:00,5/16/15,95,4,HF,5.21,0.3126,125.5089,22
2557,1_D9,45.23,108,5/15/15 8:57,132.75005,99.506,0.633221583,0.749574106,0,24.04,NA,NA,33,3,NA,NA,NA,NA,NA,5/15/15 8:00,5/16/15,95,4,HF,5.21,0,125.5089,22
2558,1_D9,45.23,108,5/15/15 9:15,128.0009,92.31443,0.606551306,0.721201413,0.01,24.05,NA,NA,27,5,NA,NA,NA,NA,NA,5/15/15 9:00,5/16/15,96,4,HF,5.21,0.0521,125.561,22
2559,1_D9,45.23,108,5/15/15 9:33,160.52127,122.52807,0.76813037,0.763313609,0.02,24.07,NA,NA,576,76,NA,NA,NA,NA,NA,5/15/15 9:00,5/16/15,96,4,HF,5.21,0.1042,125.6652,22
2560,1_D9,45.23,108,5/15/15 9:51,131.39315,95.8876,0.62387209,0.729776248,0,24.07,NA,NA,15,2,NA,NA,NA,NA,NA,5/15/15 9:00,5/16/15,96,4,HF,5.21,0,125.6652,22
2561,2_D10,24.92,101,5/4/15 9:04,163.57488,129.53416,0.787913383,0.791895186,0,0,NA,NA,777,490,NA,NA,NA,NA,NA,5/11/15 9:00,5/12/15,0,0,LF,3.82,0,0,22
2562,2_D10,24.92,101,5/4/15 9:22,128.98592,113.83456,0.634234534,0.882534776,0.09,0.09,NA,NA,3483,2360,NA,NA,NA,NA,NA,5/11/15 9:00,5/12/15,0,0,LF,3.82,0.3438,0.3438,22
2563,2_D10,24.92,101,5/4/15 9:40,102.74516,92.12924,0.506813615,0.896677177,0.1,0.19,NA,NA,1978,1116,NA,NA,NA,NA,NA,5/11/15 9:00,5/12/15,0,0,LF,3.82,0.382,0.7258,22
2564,2_D10,24.92,101,5/4/15 9:58,104.31512,97.51196,0.518954116,0.934782609,0.06,0.25,NA,NA,1517,783,NA,NA,NA,NA,NA,5/11/15 9:00,5/12/15,0,0,LF,3.82,0.2292,0.955,22
2565,2_D10,24.92,101,5/4/15 10:16,110.71956,103.01928,0.55028511,0.930452397,0.08,0.33,NA,NA,1187,617,NA,NA,NA,NA,NA,5/11/15 10:00,5/12/15,1,0,LF,3.82,0.3056,1.2606,22
2566,2_D10,24.92,101,5/4/15 10:34,104.4148,99.4308,0.521469192,0.952267303,0.07,0.4,NA,NA,970,575,NA,NA,NA,NA,NA,5/11/15 10:00,5/12/15,1,0,LF,3.82,0.2674,1.528,22
2567,2_D10,24.92,101,5/4/15 10:52,85.7248,82.1114,0.428656645,0.957848837,0.16,0.56,NA,NA,479,156,NA,NA,NA,NA,NA,5/11/15 10:00,5/12/15,1,0,LF,3.82,0.6112,2.1392,22
2568,2_D10,24.92,101,5/4/15 11:10,89.23852,89.03916,0.450166318,0.997765987,0.13,0.69,NA,NA,241,103,NA,NA,NA,NA,NA,5/11/15 11:00,5/12/15,2,0,LF,3.82,0.4966,2.6358,22
2569,2_D10,24.92,101,5/4/15 11:28,109.29912,107.38028,0.549510422,0.98244414,0.01,0.7,NA,NA,906,492,NA,NA,NA,NA,NA,5/11/15 11:00,5/12/15,2,0,LF,3.82,0.0382,2.674,22
2570,2_D10,24.92,101,5/4/15 11:46,88.66536,86.14844,0.444710358,0.971613266,0.04,0.74,NA,NA,634,235,NA,NA,NA,NA,NA,5/11/15 11:00,5/12/15,2,0,LF,3.82,0.1528,2.8268,22
2571,2_D10,24.92,101,5/4/15 12:04,103.0442,99.40588,0.516040095,0.964691657,0.19,0.93,NA,NA,198,97,NA,NA,NA,NA,NA,5/11/15 12:00,5/12/15,3,0,LF,3.82,0.7258,3.5526,22
2572,2_D10,24.92,101,5/4/15 12:22,81.28904,78.14912,0.406793033,0.961373391,0,0.93,NA,NA,285,66,NA,NA,NA,NA,NA,5/11/15 12:00,5/12/15,3,0,LF,3.82,0,3.5526,22
2573,2_D10,24.92,101,5/4/15 12:40,78.27372,79.07116,0.395929433,1.010187838,0.12,1.05,NA,NA,282,64,NA,NA,NA,NA,NA,5/11/15 12:00,5/12/15,3,0,LF,3.82,0.4584,4.011,22
2574,2_D10,24.92,101,5/4/15 12:58,82.4852,82.95868,0.416826473,1.005740181,0.15,1.2,NA,NA,191,70,NA,NA,NA,NA,NA,5/11/15 12:00,5/12/15,3,0,LF,3.82,0.573,4.584,22
