"X","Subject.ID","Total.Mass","Lean.Mass","Fat.Mass","Time.of.Day","Group","Hourly.Food.Intake","Hourly.Water.Intake","Cumulative.Food.Intake","Cumulative.Water.Intake","Oxygen.Consumption","Carbon.Dioxide.Production","Energy.Expenditure","Respiratory.Exchange.Ratio","Locomotor.Activity","Ambulatory.Activity","Pedestrian.Locomotion","Total.Distance..includes.fine.movement.","Energy.Balance","Acclimated"
86,"V1",20.175,14.51665,1.38258,"Dark","Vanderbilt",0.503046691,0.073122277,11.1758302,1.333219,71.23210333,68.10422493,0.35604899,0.940611947,0.200763594,NA,1.276462292,1.48025,0.1469977,FALSE
87,"V1",20.175,14.51665,1.38258,"Light","Vanderbilt",0.77270387,0.063771567,4.63622322,0.3826294,79.61872656,76.6819,0.398587582,0.946482074,0.23860794,NA,1.484951344,1.675934623,0.374116288,FALSE
88,"V10",19.16,13.6533,1.61944,"Dark","Vanderbilt",0.188925975,0.084664946,5.93016036,1.343442,75.00112632,63.066455,0.365330935,0.828112772,0.214451262,NA,1.246971181,1.437067292,-0.17640496,FALSE
89,"V10",19.16,13.6533,1.61944,"Full day","Vanderbilt",0.312113703,0.070599053,5.93016036,1.343442,76.70580898,67.521556,0.376976433,0.868715687,0.20799057,NA,1.105736537,1.29109561,-0.06486273,FALSE
90,"V10",19.16,13.6533,1.61944,"Light","Vanderbilt",0.579020447,0.04012295,3.474122684,0.2427977,80.72997787,78.03851574,0.404467444,0.964565193,0.192739099,NA,0.772330164,0.946506721,0.174553003,FALSE
91,"V11",19.68,13.59575,1.186955,"Light","Vanderbilt",0.843248574,0.0765838,5.059491444,0.4595028,85.38035672,79.36948295,0.424266651,0.920574746,0.037716605,NA,0.578606557,0.625532787,0.418981923,FALSE
92,"V11",19.68,13.59575,1.186955,"Full day","Vanderbilt",0.486370482,0.063152105,9.241039164,1.19989,76.973262,69.90482366,0.380666369,0.894187597,0.028009033,NA,0.481939024,0.515395122,0.105704114,FALSE
93,"V11",19.68,13.59575,1.186955,"Dark","Vanderbilt",0.321657517,0.056952862,9.241039164,1.19989,73.41192326,65.89548882,0.362196805,0.883009708,0.023896798,NA,0.440989583,0.468739583,-0.040539288,FALSE
94,"V12",19.14,13.5901,1.47194,"Full day","Vanderbilt",0.760725456,0.076088421,14.45378366,1.44568,77.87050146,73.60518834,0.388294985,0.93596102,0.266169274,NA,1.46756502,1.682949307,0.37243047,FALSE
95,"V12",19.14,13.5901,1.47194,"Light","Vanderbilt",1.137858943,0.050679833,6.82715366,0.304079,79.02093098,79.05025852,0.39885107,0.997155241,0.282126836,NA,1.384893426,1.635385375,0.739007873,FALSE
96,"V12",19.14,13.5901,1.47194,"Dark","Vanderbilt",0.586663846,0.087815462,14.45378366,1.44568,77.38316674,71.29859611,0.38382331,0.910038469,0.259409473,NA,1.502585625,1.703097917,0.202840536,FALSE
97,"V13",18.86,13.4804,1.393305,"Full day","Vanderbilt",0.200491494,0.069020526,3.80933838,1.33049,75.66005068,68.88900732,0.374367502,0.899085484,0.152947781,NA,1.088149366,1.237584,-0.173876009,FALSE
98,"V13",18.86,13.4804,1.393305,"Light","Vanderbilt",0.342260094,0.0438544,2.053560566,0.2822264,82.08788885,79.78810869,0.41175402,0.969178479,0.173133097,NA,0.985981803,1.159886393,-0.069493925,FALSE
99,"V13",18.86,13.4804,1.393305,"Dark","Vanderbilt",0.135059832,0.080635662,3.80933838,1.33049,72.93714701,64.27202688,0.358530158,0.869393313,0.144397057,NA,1.131428681,1.270497569,-0.223470326,FALSE
100,"V14",19.015,13.43955,1.24546,"Light","Vanderbilt",1.29280451,0.016066667,7.75682706,0.0964,86.14320984,87.79444803,0.436591059,1.017648816,0.210550385,NA,1.309045574,1.493743377,0.856213451,FALSE
101,"V14",19.015,13.43955,1.24546,"Dark","Vanderbilt",0.260582769,0.0672472,11.14440306,0.9706136,78.61995472,70.78170063,0.388125795,0.890203231,0.192277763,NA,1.376950694,1.53106875,-0.127543026,FALSE
102,"V14",19.015,13.43955,1.24546,"Full day","Vanderbilt",0.586547529,0.051084926,11.14440306,0.9706136,80.85858185,75.84403034,0.402547166,0.928126063,0.197714982,NA,1.35674478,1.519962176,0.184000363,FALSE
103,"V15",18.805,13.18985,1.619665,"Dark","Vanderbilt",0.415446157,0.153847923,9.16404439,2.536613,77.87411493,70.08117458,0.384411666,0.882369199,0.205220652,NA,1.421662847,1.585092222,0.031034491,FALSE
104,"V15",18.805,13.18985,1.619665,"Light","Vanderbilt",0.627207392,0.080348333,3.76324435,0.53659,81.08426557,78.51892656,0.406395025,0.962461398,0.13080002,NA,1.173116393,1.278588033,0.220812367,FALSE
105,"V15",18.805,13.18985,1.619665,"Full day","Vanderbilt",0.482318126,0.130637526,9.16404439,2.536613,78.82933049,72.59192029,0.390953056,0.906201512,0.183075976,NA,1.347705122,1.493888537,0.09136507,FALSE
106,"V16",16.7,11.25405,2.094025,"Full day","Vanderbilt",0.390550567,0.050930942,7.42046078,0.9676879,68.67559907,64.81182459,0.342332412,0.93723126,0.223383199,NA,0.986156937,1.177529971,0.048218155,FALSE
107,"V16",16.7,11.25405,2.094025,"Dark","Vanderbilt",0.336129675,0.069006762,7.42046078,0.9676879,63.8885809,59.67929569,0.317790196,0.92659416,0.202725934,NA,0.742523611,0.915953472,0.018339479,FALSE
108,"V16",16.7,11.25405,2.094025,"Light","Vanderbilt",0.508462501,0.011766667,3.050775004,0.0706,79.97610098,76.92795836,0.400268136,0.962341792,0.27214789,NA,1.561291344,1.795022033,0.108194365,FALSE
109,"V2",20.285,14.6791,1.349935,"Full day","Vanderbilt",0.416254543,0.071644,7.90883632,1.361236,83.24508151,76.92506737,0.413147998,0.911693027,0.227763974,NA,1.360955293,1.544459405,0.003106546,FALSE
110,"V2",20.285,14.6791,1.349935,"Dark","Vanderbilt",0.3838532,0.084031292,7.90883632,1.361236,82.32720049,75.31426229,0.407749082,0.899953572,0.223629128,NA,1.327843611,1.502952778,-0.023895882,FALSE
111,"V2",20.285,14.6791,1.349935,"Light","Vanderbilt",0.486457454,0.044804867,2.918744726,0.2688292,85.41188262,80.72762361,0.425892979,0.939405839,0.23752492,NA,1.439120574,1.642442262,0.060564476,FALSE
112,"V3",20.25,14.63275,1.6523,"Dark","Vanderbilt",0.507243989,0.101206731,10.79771514,1.797345,83.26570931,78.25974799,0.414705444,0.928044167,0.246395953,NA,1.285919444,1.502888681,0.092538545,FALSE
113,"V3",20.25,14.63275,1.6523,"Full day","Vanderbilt",0.568300797,0.094597105,10.79771514,1.797345,85.50438976,81.92965317,0.427586998,0.947761028,0.25190931,NA,1.184660102,1.413218293,0.140713799,FALSE
114,"V3",20.25,14.63275,1.6523,"Light","Vanderbilt",0.700590547,0.08027625,4.20354328,0.4816575,90.78914361,90.5930359,0.45799591,0.994305748,0.264924449,NA,0.945621656,1.201537377,0.242594637,FALSE
115,"V4",18.095,13.02585,1.335265,"Light","Vanderbilt",0.488123929,0.061602567,2.928743576,0.3806154,78.54566344,75.67893131,0.393249364,0.95885911,0.277759404,NA,1.349412131,1.604793607,0.094874565,FALSE
116,"V4",18.095,13.02585,1.335265,"Full day","Vanderbilt",0.346914305,0.101227632,6.5913718,1.934325,77.3717041,70.79515371,0.383221331,0.906559492,0.285474922,NA,1.709595122,1.948072244,-0.036307025,FALSE
117,"V4",18.095,13.02585,1.335265,"Dark","Vanderbilt",0.281740633,0.119516123,6.5913718,1.934325,76.87440188,68.72633125,0.378973344,0.884404793,0.288743301,NA,1.862172639,2.093488889,-0.097232712,FALSE
118,"V5",19.37,13.80405,1.485965,"Dark","Vanderbilt",0.208659801,0.161337215,4.0276743,2.687443,75.46417083,67.22968854,0.371760333,0.881686806,0.165738183,NA,1.141333125,1.288414236,-0.163100531,FALSE
119,"V5",19.37,13.80405,1.485965,"Light","Vanderbilt",0.219182814,0.0921932,1.315096884,0.5900592,80.5448959,75.10967803,0.400498741,0.927898257,0.149668039,NA,1.125079344,1.252890492,-0.181315927,FALSE
120,"V5",19.37,13.80405,1.485965,"Full day","Vanderbilt",0.211982858,0.139502263,4.0276743,2.687443,76.97599634,69.5744659,0.380311761,0.895437531,0.160956335,NA,1.136496634,1.277843756,-0.168328904,FALSE
121,"V6",17.225,12.76905,0.876712,"Light","Vanderbilt",0.635449997,0.059860333,3.81269998,0.359162,81.09299885,80.70705492,0.408849516,0.991947451,0.269996792,NA,1.467840492,1.686103279,0.22660048,FALSE
122,"V6",17.225,12.76905,0.876712,"Dark","Vanderbilt",0.411244745,0.088090615,9.15888166,1.50434,73.02378479,68.85732618,0.363942945,0.935029465,0.224234504,NA,1.138251389,1.320079167,0.047301799,FALSE
123,"V6",17.225,12.76905,0.876712,"Full day","Vanderbilt",0.482046403,0.079175789,9.15888166,1.50434,75.424868,72.38334302,0.377305388,0.951966037,0.237851575,NA,1.236324244,1.428993659,0.104741015,FALSE
124,"V7",20.015,14.1576,1.52009,"Dark","Vanderbilt",0.354531291,0.120349654,7.08511444,2.055022,74.40043417,70.09520104,0.370737397,0.931070009,0.084996237,NA,0.733300208,0.806107917,-0.016206106,FALSE
125,"V7",20.015,14.1576,1.52009,"Full day","Vanderbilt",0.37290076,0.107148526,7.08511444,2.055022,76.65549546,71.89255537,0.381612472,0.928606667,0.081980345,NA,0.736648927,0.805708927,-0.008711712,FALSE
126,"V7",20.015,14.1576,1.52009,"Light","Vanderbilt",0.412701276,0.078546083,2.476207658,0.4904765,81.97891885,76.13549016,0.40728478,0.922791564,0.074860863,NA,0.744554098,0.804767049,0.005416496,FALSE
127,"V8",18.77,13.3126,1.66873,"Full day","Vanderbilt",0.673346977,0.118843158,12.79359256,2.25802,80.39987707,74.93195761,0.39973066,0.922750305,0.239955781,NA,1.428522751,1.639701459,0.273616317,FALSE
128,"V8",18.77,13.3126,1.66873,"Dark","Vanderbilt",0.630816582,0.126865762,12.79359256,2.25802,81.05741118,75.17573014,0.402591615,0.916250252,0.264141402,NA,1.757247569,1.976874514,0.228224966,FALSE
129,"V8",18.77,13.3126,1.66873,"Light","Vanderbilt",0.765496167,0.10146085,4.592977,0.6087651,78.84766541,74.35649459,0.39297693,0.938094693,0.182861856,NA,0.652516623,0.843751951,0.372519237,FALSE
130,"V9",19.48,14.3678,1.043034,"Full day","Vanderbilt",0.803203655,0.058285368,15.26086944,1.107422,78.95627688,74.16298673,0.393190953,0.929007848,0.04908915,NA,0.23484652,0.29415535,0.410012702,FALSE
131,"V9",19.48,14.3678,1.043034,"Light","Vanderbilt",0,0.07164515,0,0.4298709,85.99076852,82.84575246,0.430517026,0.956136867,0.05336417,NA,0.291363061,0.35265093,-0.430517026,FALSE
132,"V9",19.48,14.3678,1.043034,"Dark","Vanderbilt",1.173913034,0.052119315,15.26086944,1.107422,75.97638806,70.48487069,0.377379214,0.917515694,0.047278204,NA,0.210905486,0.269375972,0.79653382,FALSE
133,"Y1",20.05,14.90785,1.604605,"Full day","Yale",0.9191875,0,14.6306,NA,81.78127692,83.79395385,0.414976125,1.02322663,0.166786383,316.9615385,NA,NA,0.504211375,FALSE
134,"Y1",20.05,14.90785,1.604605,"Dark","Yale",1.010563636,0,14.6306,NA,86.41783784,89.94914595,0.440056454,1.04153493,0.210656327,407.8918919,NA,NA,0.570507182,FALSE
135,"Y1",20.05,14.90785,1.604605,"Light","Yale",0.71816,0,3.5144,NA,70.34442667,68.61114667,0.353111314,0.978066158,0.058573854,92.66666667,NA,NA,0.365048686,FALSE
136,"Y10",20.8,15.36125,1.91354,"Dark","Yale",0.8022,0,12.7588,NA,82.25928056,84.39782778,0.417527822,1.027617568,0.130195561,204.1666667,NA,NA,0.384672178,FALSE
137,"Y10",20.8,15.36125,1.91354,"Full day","Yale",0.8404,0,12.7588,NA,78.82044314,80.33416863,0.399480957,1.020411813,0.107615655,167.3333333,NA,NA,0.440919043,FALSE
138,"Y10",20.8,15.36125,1.91354,"Light","Yale",0.92444,0,3.8964,NA,70.56723333,70.58138667,0.35616848,1.003118001,0.053423882,78.93333333,NA,NA,0.56827152,FALSE
139,"Y11",19.5,14.6509,1.473765,"Light","Yale",0.77164,0,3.3616,NA,73.76824,70.69001333,0.368903789,0.964841778,0.127824939,241.4666667,NA,NA,0.402736211,FALSE
140,"Y11",19.5,14.6509,1.473765,"Dark","Yale",0.9932,0,14.2868,NA,83.30089444,83.77813889,0.420947447,1.005965367,0.235332956,472.5277778,NA,NA,0.572252553,FALSE
141,"Y11",19.5,14.6509,1.473765,"Full day","Yale",0.9239625,0,14.2868,NA,80.49717255,79.9286902,0.405640488,0.993870194,0.203712951,404.5686275,NA,NA,0.518322012,FALSE
142,"Y12",19.1,14.6819,1.096827,"Dark","Yale",0.868181818,0,13.37,NA,85.84303333,85.92120833,0.433336251,1.001349132,0.254189461,501,NA,NA,0.434845567,FALSE
143,"Y12",19.1,14.6819,1.096827,"Light","Yale",0.89388,0,3.82,NA,73.55058,71.72748,0.369193429,0.97835358,0.08500283,122.4,NA,NA,0.524686571,FALSE
144,"Y12",19.1,14.6819,1.096827,"Full day","Yale",0.8762125,0,13.37,NA,82.22760588,81.74658235,0.414470715,0.994585734,0.204428687,389.6470588,NA,NA,0.461741785,FALSE
145,"Y13",18.35,13.9532,1.17415,"Dark","Yale",0.937636364,0,13.1026,NA,89.17236944,88.67883889,0.449507104,0.994707737,0.303873483,607.7222222,NA,NA,0.48812926,FALSE
146,"Y13",18.35,13.9532,1.17415,"Full day","Yale",0.8189125,0,13.1026,NA,86.64043529,83.54916275,0.43385533,0.961784709,0.254347127,492.3529412,NA,NA,0.38505717,FALSE
147,"Y13",18.35,13.9532,1.17415,"Light","Yale",0.55772,0,2.7886,NA,80.56379333,71.23794,0.396291071,0.882769441,0.135483871,215.4666667,NA,NA,0.161428929,FALSE
148,"Y14",20.55,15.2508,1.825665,"Dark","Yale",0.885545455,0,13.6756,NA,96.30997297,98.15759459,0.488119903,1.018008464,0.304440264,624.5405405,NA,NA,0.397425551,FALSE
149,"Y14",20.55,15.2508,1.825665,"Light","Yale",1.04668,0,3.9728,NA,87.989,86.55042857,0.442489423,0.986482082,0.09228717,153.9285714,NA,NA,0.604190577,FALSE
150,"Y14",20.55,15.2508,1.825665,"Full day","Yale",0.9359,0,13.6756,NA,94.02578431,94.97131373,0.475593889,1.009354163,0.246202159,495.3529412,NA,NA,0.460306111,FALSE
151,"Y15",20,14.911,1.475415,"Full day","Yale",0.8714375,0,12.988,NA,90.8051451,88.4521,0.45569109,0.971025163,0.29799039,633.3333333,NA,NA,0.41574641,FALSE
152,"Y15",20,14.911,1.475415,"Dark","Yale",0.927218182,0,12.988,NA,94.28947297,94.03188108,0.475594065,0.996253849,0.348651708,760.9459459,NA,NA,0.451624117,FALSE
153,"Y15",20,14.911,1.475415,"Light","Yale",0.74872,0,2.7886,NA,81.59656429,73.70553571,0.403090371,0.90434935,0.164099766,296.0714286,NA,NA,0.345629629,FALSE
154,"Y16",19.5,14.49355,1.669435,"Full day","Yale",1.0767625,0,16.426,NA,78.05768824,75.36707255,0.390981333,0.964827696,0.224291754,422.7254902,NA,NA,0.685781167,FALSE
155,"Y16",19.5,14.49355,1.669435,"Light","Yale",0.81748,0,3.2852,NA,71.56931429,65.42705714,0.354417,0.918055207,0.160401003,289.2142857,NA,NA,0.463063,FALSE
156,"Y16",19.5,14.49355,1.669435,"Dark","Yale",1.194618182,0,16.426,NA,80.51274865,79.12815946,0.404816486,0.982525395,0.248466633,473.2432432,NA,NA,0.789801695,FALSE
157,"Y2",19.65,14.73265,1.5480065,"Light","Yale",0.93972,0,4.4694,NA,72.68473333,72.75268,0.366914993,1.00481418,0.097962649,190.3333333,NA,NA,0.572805007,FALSE
158,"Y2",19.65,14.73265,1.5480065,"Dark","Yale",0.882072727,0,14.1722,NA,81.1597027,83.42092973,0.412113938,1.029478665,0.210029214,450.1621622,NA,NA,0.469958789,FALSE
159,"Y2",19.65,14.73265,1.5480065,"Full day","Yale",0.9000875,0,14.1722,NA,78.715,80.34355,0.399075781,1.02236391,0.17770232,375.2115385,NA,NA,0.501011719,FALSE
160,"Y3",18.85,14.1859,1.53337,"Dark","Yale",1.020981818,0,13.8284,NA,74.70285405,77.16152432,0.379744592,1.032526384,0.271646859,576.4324324,NA,NA,0.641237226,FALSE
161,"Y3",18.85,14.1859,1.53337,"Light","Yale",0.60356,0,2.6358,NA,62.15506667,62.36490667,0.313928707,1.010511107,0.072344841,137.6,NA,NA,0.289631293,FALSE
162,"Y3",18.85,14.1859,1.53337,"Full day","Yale",0.8905375,0,13.8284,NA,71.0833,72.89326923,0.36075924,1.026175823,0.214155892,449.8461538,NA,NA,0.52977826,FALSE
163,"Y4",18.8,14.23335,1.458135,"Full day","Yale",-5.543775,0,0,NA,73.10514231,73.69434038,0.369613306,1.00878171,0.239035088,518.3269231,NA,NA,-5.913388306,FALSE
164,"Y4",18.8,14.23335,1.458135,"Dark","Yale",-1.781509091,0,-67.614,NA,75.39527027,77.57647297,0.382932343,1.030595478,0.273008152,598.0540541,NA,NA,-2.164441434,FALSE
165,"Y4",18.8,14.23335,1.458135,"Light","Yale",-13.82076,0,0,NA,67.45616,64.11841333,0.33675968,0.954974413,0.155234861,321.6666667,NA,NA,-14.15751968,FALSE
166,"Y5",19.05,14.1533,1.701465,"Dark","Yale",1.073072727,0,14.5542,NA,75.32545946,77.67477568,0.382765943,1.032809357,0.288678322,634.8648649,NA,NA,0.690306784,FALSE
167,"Y5",19.05,14.1533,1.701465,"Light","Yale",0.573,0,2.7504,NA,71.20002,68.2866,0.35612426,0.963491707,0.156083758,306.2666667,NA,NA,0.21687574,FALSE
168,"Y5",19.05,14.1533,1.701465,"Full day","Yale",0.9168,0,14.5542,NA,74.13542885,74.96664808,0.375080842,1.012813881,0.25042989,540.0769231,NA,NA,0.541719158,FALSE
169,"Y6",19.2,14.3286,1.680655,"Full day","Yale",1.026625,0,15.9676,NA,75.51684231,77.50085769,0.383327821,1.02815106,0.187916286,371.8653846,NA,NA,0.643297179,FALSE
170,"Y6",19.2,14.3286,1.680655,"Dark","Yale",1.041818182,0,15.9676,NA,78.06743243,80.75908108,0.396983289,1.036485422,0.219022928,444.1621622,NA,NA,0.644834893,FALSE
171,"Y6",19.2,14.3286,1.680655,"Light","Yale",0.9932,0,4.5076,NA,69.22538667,69.46390667,0.349644333,1.007592967,0.111186569,193.5333333,NA,NA,0.643555667,FALSE
172,"Y7",19.6,14.7355,1.062317,"Full day","Yale",0.9144125,0,14.3632,NA,80.290125,80.796375,0.405784173,1.006878652,0.166601367,361.3846154,NA,NA,0.508628327,FALSE
173,"Y7",19.6,14.7355,1.062317,"Light","Yale",0.764,0,3.5526,NA,71.2387,68.588,0.356610053,0.968193387,0.080833805,168.2,NA,NA,0.407389947,FALSE
174,"Y7",19.6,14.7355,1.062317,"Dark","Yale",0.982781818,0,14.3632,NA,83.95962162,85.74571622,0.425719627,1.022561868,0.201372,439.7027027,NA,NA,0.557062191,FALSE
175,"Y8",19.6,14.35105,1.640567,"Full day","Yale",0.9144125,0,13.752,NA,77.12112692,78.18428654,0.390406181,1.015647808,0.228407557,468.1538462,NA,NA,0.524006319,FALSE
176,"Y8",19.6,14.35105,1.640567,"Dark","Yale",0.889018182,0,13.752,NA,79.62132162,81.43153784,0.403850908,1.024596927,0.262943759,550.8648649,NA,NA,0.485167274,FALSE
177,"Y8",19.6,14.35105,1.640567,"Light","Yale",0.97028,0,3.9728,NA,70.95398,70.1744,0.35724252,0.993573313,0.143218261,264.1333333,NA,NA,0.61303748,FALSE
178,"Y9",20.85,15.37325,1.865015,"Full day","Yale",0.90725,0,14.1722,NA,78.53966667,81.78084314,0.399974435,1.04177222,0.225445809,416.4705882,NA,NA,0.507275565,FALSE
179,"Y9",20.85,15.37325,1.865015,"Light","Yale",0.9168,0,4.2402,NA,66.975,68.98773333,0.340248913,1.030998947,0.09434069,125.4666667,NA,NA,0.576551087,FALSE
180,"Y9",20.85,15.37325,1.865015,"Dark","Yale",0.902909091,0,14.1722,NA,83.35827778,87.11130556,0.424860069,1.046261083,0.280072942,537.7222222,NA,NA,0.478049021,FALSE
